,Name,Age,Team,Medal
35591,Craig Martin Wilson,31.0,United States,Silver
35592,"David Dennis ""Dave"" Wilson",23.0,United States,Silver
35593,"David Dennis ""Dave"" Wilson",23.0,United States,Gold
35594,"Deborah Keplar ""Debbie"" Wilson",20.0,United States,Bronze
35595,Harold Allan Wilson,23.0,Great Britain,Silver
35596,Harold Allan Wilson,23.0,Great Britain,Gold
35597,Harold C. Wilson,21.0,United States,Bronze
35598,Herbert Haydon Wilson,33.0,Roehampton-1,Gold
35599,"John Hyrne Tucker ""Jack"" Wilson",33.0,Great Britain,Gold
35600,"George G. ""Jackie"" Wilson",18.0,United States,Silver
35601,James Wilson,28.0,Great Britain,Bronze
35602,James Wilson,28.0,Great Britain,Silver
35603,"George ""Jiff"" Wilson",22.0,United States,Gold
35604,"Lindsay Edward ""Lew"" Wilson",23.0,New Zealand,Gold
35605,"Lindsay Edward ""Lew"" Wilson",27.0,New Zealand,Bronze
35606,Linetta A. Wilson,28.0,United States,Gold
35607,"Madison ""Madi"" Wilson",22.0,Australia,Gold
35608,"Madison ""Madi"" Wilson",22.0,Australia,Silver
35609,Marilyn Joy Wilson (-Young),17.0,Australia,Silver
35610,Melanie Kate Wilson,32.0,Great Britain,Silver
35611,Nicola Wilson,35.0,Great Britain,Silver
35612,Nile Wilson,20.0,Great Britain,Bronze
35613,Peter Robert Russell Wilson,25.0,Great Britain,Gold
35614,"Philippa Claire ""Pippa"" Wilson",22.0,Great Britain,Gold
35615,Ralph Charles Wilson,24.0,United States,Bronze
35616,Robert Andrew Wilson,21.0,Canada,Silver
35617,Shelby Autrie Wilson,23.0,United States,Gold
35618,Staci Nicole Wilson,20.0,United States,Gold
35619,Stacy Eleanor Wilson,32.0,Canada,Silver
35620,Tracy Wilson (-Kinsella),26.0,Canada-1,Bronze
35621,"Gerhard ""Gerd"" Wiltfang",26.0,West Germany,Gold
35622,Spencer James W. Wilton,43.0,Great Britain,Silver
35623,David Lepold Wiman,27.0,Sweden,Gold
35624,Petra Wimbersky,21.0,Germany,Bronze
35625,Walter Winans,56.0,United States,Gold
35626,Walter Winans,60.0,United States,Gold
35627,Walter Winans,60.0,United States,Silver
35628,Pernilla Margareta Stephanie Winberg,16.0,Sweden,Silver
35629,Ruth Isabel Winch (Legh-),37.0,Great Britain,Bronze
35630,Lus Carlos Coelho Winck,21.0,Brazil,Silver
35631,Lus Carlos Coelho Winck,25.0,Brazil,Silver
35632,Charles Gustav Wilhelm Winckler,33.0,Denmark/Sweden,Gold
35633,Sarah Catherine Winckless,30.0,Great Britain,Bronze
35634,Henning Nrgaard Wind,27.0,Denmark,Bronze
35635,Graham Claude Windeatt,18.0,Australia,Silver
35636,"Charles Blish Winder, Jr.",33.0,United States,Gold
35637,Elsie Windes,23.0,United States,Silver
35638,Elsie Windes,27.0,United States,Gold
35639,Dominik Windisch,24.0,Italy,Bronze
35640,"Robert George ""Bob"" Windle",19.0,Australia,Gold
35641,"Robert George ""Bob"" Windle",19.0,Australia,Bronze
35642,"Robert George ""Bob"" Windle",23.0,Australia,Bronze
35643,"Robert George ""Bob"" Windle",23.0,Australia,Silver
35644,"Pieter ""Peter"" Windt",27.0,Netherlands,Gold
35645,Mary Wineberg (Danner-),28.0,United States,Gold
35646,Jerry Elmer Winholtz,29.0,United States,Bronze
35647,"Kornelia ""Corrie"" Winkel (-Vink)",20.0,Netherlands,Silver
35648,Alberto Winkler,24.0,Italy,Gold
35649,Anton Winkler,25.0,West Germany,Bronze
35650,"Gerhard ""Gerd"" Winkler",29.0,West Germany,Bronze
35651,Hans Gnter Winkler,29.0,Germany,Gold
35652,Hans Gnter Winkler,34.0,Germany,Gold
35653,Hans Gnter Winkler,38.0,Germany,Gold
35654,Hans Gnter Winkler,42.0,West Germany,Bronze
35655,Hans Gnter Winkler,46.0,West Germany,Gold
35656,Hans Gnter Winkler,49.0,West Germany,Silver
35657,Harald Winkler,29.0,Austria-1,Gold
35658,Konrad Winkler,20.0,East Germany,Bronze
35659,Konrad Winkler,24.0,East Germany,Bronze
35660,Volker Winkler,23.0,East Germany,Silver
35661,Wolfgang Winkler,27.0,West Germany-1,Bronze
35662,Charles Lyndhurst Winslow,23.0,South Africa,Gold
35663,Charles Lyndhurst Winslow,31.0,South Africa,Bronze
35664,Arthur Stanley Wint,28.0,Jamaica,Gold
35665,Arthur Stanley Wint,28.0,Jamaica,Silver
35666,Arthur Stanley Wint,32.0,Jamaica,Silver
35667,Arthur Stanley Wint,32.0,Jamaica,Gold
35668,Ernst Friedrich Winter,28.0,Germany,Gold
35669,"John Arthur ""Jack"" Winter",23.0,Australia,Gold
35670,Martin Winter,24.0,East Germany,Gold
35671,"Anthony William ""Nick"" Winter",29.0,Australia,Gold
35672,Olaf Winter,23.0,Germany,Gold
35673,Henri Paul Winter,26.0,France,Bronze
35674,"Frank Thomas ""Tom"" Winters, III",20.0,United States,Gold
35675,Kasper Winther Jrgensen,27.0,Denmark,Bronze
35676,Kasper Winther Jrgensen,31.0,Denmark,Silver
35677,Ardy Bernardus Wiranata,22.0,Indonesia,Silver
35678,Arlee Wiratthaworn,24.0,Thailand,Bronze
35679,Kurt Oskar Wires (Virtanen-),29.0,Finland,Silver
35680,Kurt Oskar Wires (Virtanen-),33.0,Finland,Gold
35681,Konrad Wirnhier,31.0,West Germany,Bronze
35682,Konrad Wirnhier,35.0,West Germany,Gold
35683,Peter Wirnsberger,21.0,Austria,Silver
35684,Rudolf Wirz,18.0,Switzerland,Bronze
35685,Joseph Alston Wise,27.0,Canada,Gold
35686,David Wise,23.0,United States,Gold
35687,Percival Kinnear Wise,39.0,Great Britain,Bronze
35688,"Malcolm Edward ""Red"" Wiseman",23.0,Canada,Silver
35689,Hans Einar Magnus Wislander,28.0,Sweden,Silver
35690,Hans Einar Magnus Wislander,32.0,Sweden,Silver
35691,Hans Einar Magnus Wislander,36.0,Sweden,Silver
35692,Benno Wiss,22.0,Switzerland,Silver
35693,"Reginald Edwin ""Regi"" Witherspoon",23.0,United States,Gold
35694,Marek Krzysztof Witkowski,26.0,Poland,Bronze
35695,"Rosemarie ""Rosie"" Witschas-Ackermann",24.0,East Germany,Gold
35696,Katarina Witt,18.0,East Germany,Gold
35697,Katarina Witt,22.0,East Germany,Gold
35698,Philip Witte,24.0,Germany,Gold
35699,Henry Wittenberg,29.0,United States,Gold
35700,Henry Wittenberg,33.0,United States,Silver
35701,Merel de Witteveen,23.0,Netherlands,Silver
35702,Matthias Witthaus,21.0,Germany,Bronze
35703,Matthias Witthaus,25.0,Germany,Gold
35704,Matthias Witthaus,29.0,Germany,Gold
35705,"Christine Diane ""Chris"" Witty",22.0,United States,Silver
35706,"Christine Diane ""Chris"" Witty",22.0,United States,Bronze
35707,"Christine Diane ""Chris"" Witty",26.0,United States,Gold
35708,"Jeanette Josephina Maria ""Nettie"" Witziers-Timmer",25.0,Netherlands,Gold
35709,Sndor Wladr,17.0,Hungary,Gold
35710,Anita Wodarczyk,26.0,Poland,Silver
35711,Anita Wodarczyk,30.0,Poland,Gold
35712,Maja Martyna Woszczowska,24.0,Poland,Silver
35713,Maja Martyna Woszczowska,32.0,Poland,Silver
35714,Sigrun Wodars-Grau (Ludwigs-),22.0,East Germany,Gold
35715,"John ""Jack"" Wodehouse",24.0,Hurlingham-2,Silver
35716,"John ""Jack"" Wodehouse",36.0,Great Britain,Gold
35717,Hans-Otto Woellke,25.0,Germany,Gold
35718,"James Cunningham ""Jimmy"" Wofford",23.0,United States,Silver
35719,"James Cunningham ""Jimmy"" Wofford",27.0,United States,Silver
35720,John Edwin Brown Wofford,21.0,United States,Bronze
35721,"Richard Charles ""Rick"" Wohlhuter",27.0,United States,Bronze
35722,Andr Gerhard Wohllebe,26.0,East Germany,Bronze
35723,Andr Gerhard Wohllebe,30.0,Germany,Gold
35724,"Leopold ""Poldl"" Wohlrab",24.0,Austria,Silver
35725,Jrg Woithe,17.0,East Germany,Gold
35726,Jrg Woithe,17.0,East Germany,Silver
35727,Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),30.0,Poland,Bronze
35728,Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),34.0,Poland,Silver
35729,Mieczysaw Jan Wojczak,25.0,Poland,Bronze
35730,Artur Wojdat,20.0,Poland,Bronze
35731,Tomasz Wjtowicz,22.0,Poland,Gold
35732,Marit Elisabeth Wold-Mikkelsplass,22.0,Norway,Silver
35733,Marit Elisabeth Wold-Mikkelsplass,28.0,Norway,Silver
35734,Marit Elisabeth Wold-Mikkelsplass,32.0,Norway,Silver
35735,Mamo Wolde,36.0,Ethiopia,Silver
35736,Mamo Wolde,36.0,Ethiopia,Gold
35737,Mamo Wolde,40.0,Ethiopia,Bronze
35738,Million Wolde,21.0,Ethiopia,Gold
35739,Carsten Wolf,24.0,East Germany,Silver
35740,Jenny Wolf (-Lotze),31.0,Germany,Silver
35741,Paul Gilbert Wolf,20.0,United States,Silver
35742,Sebastio Wolf,51.0,Brazil,Bronze
35743,Sigrid Wolf,23.0,Austria,Gold
35744,"Wallace Perry ""Wally"" Wolf, Jr.",17.0,United States,Gold
35745,"Wallace Perry ""Wally"" Wolf, Jr.",21.0,United States,Gold
35746,Lars-Erik Ragnar Wolfbrandt,19.0,Sweden,Bronze
35747,Merrill Rowland Wolfe,17.0,United States,Gold
35748,Klaus Wolfermann,26.0,West Germany,Gold
35749,Andreas Wolff,25.0,Germany,Bronze
35750,"Frederick Ferdinand ""Freddie"" Wolff",25.0,Great Britain,Gold
35751,Ingrid Imelda Wolff,24.0,Netherlands,Bronze
35752,Ren Wolff,26.0,Germany,Bronze
35753,Ren Wolff,26.0,Germany,Gold
35754,Michael Wolfgramm,23.0,East Germany,Gold
35755,Paea Wolfgramm,26.0,Tonga,Silver
35756,Vilhelm Wolfhagen,18.0,Denmark,Silver
35757,Vilhelm Wolfhagen,22.0,Denmark,Silver
35758,Mike Wolfs,33.0,Canada,Silver
35759,Manfred Wolke,25.0,East Germany,Gold
35760,Rubn Oscar Wolkowyski,30.0,Argentina,Gold
35761,Klaus Wller,28.0,West Germany,Silver
35762,Rolf Wollner,22.0,Germany,Bronze
35763,Susanne Wollschlger (-Maertens),27.0,Germany,Silver
35764,Barbara Mirosawa Wolnicka-Szewczyk,30.0,Poland,Silver
35765,Ryszard Marcin Wolny,27.0,Poland,Gold
35766,"Johannes ""Hans"" Wlpert",29.0,Germany,Bronze
35767,"Johannes ""Hans"" Wlpert",33.0,Germany,Silver
35768,"Augustus Frederick ""Fred"" Wolters",28.0,United States,Bronze
35769,Kara Elizabeth Wolters (-Drinan),25.0,United States,Gold
35770,Heinz Wltje,26.0,Germany,Bronze
35771,Pierre Nlend Wome,21.0,Cameroon,Gold
35772,Won Hye-Gyeong,14.0,South Korea,Gold
35773,Won Hye-Gyeong,18.0,South Korea,Bronze
35774,Won Hye-Gyeong,18.0,South Korea,Gold
35775,Won Ok-Im,21.0,North Korea,Bronze
35776,Won Wu-Yeong,30.0,South Korea,Gold
35777,Panipak Wongpattanakit,18.0,Thailand,Bronze
35778,"Christopher W. T. ""Chris"" Woo",18.0,United States,Gold
35779,Allan Frederick Wood,17.0,Australia,Bronze
35780,Allan Frederick Wood,21.0,Australia,Bronze
35781,Arthur Nicolas Lindsay Wood,33.0,Cobweb-1,Gold
35782,"William ""Bill"" Wood",25.0,Canada,Silver
35783,Carolyn Virginia Wood,14.0,United States,Gold
35784,Graham Wood,28.0,Australia,Bronze
35785,Harvey Jesse Wood,23.0,England-1,Gold
35786,John Joseph Wood,26.0,Canada,Silver
35787,"Osie Leon Wood, III",22.0,United States,Gold
35788,"Mervyn Thomas ""Merv"" Wood",31.0,Australia,Gold
35789,"Mervyn Thomas ""Merv"" Wood",35.0,Australia,Silver
35790,"Mervyn Thomas ""Merv"" Wood",39.0,Australia,Bronze
35791,"Stephen Michael ""Steve"" Wood",31.0,Australia,Bronze
35792,"Timothy Lyle ""Tim"" Wood",19.0,United States,Silver
35793,Warren Kenneth Wood,17.0,Western Golf Association-1,Gold
35794,Keith Eugene Woodall,29.0,Canada,Bronze
35795,Lynette Woodard,24.0,United States,Gold
35796,Margaret Darling Woodbridge (-Presley),18.0,United States,Silver
35797,Margaret Darling Woodbridge (-Presley),18.0,United States,Gold
35798,Todd Andrew Woodbridge,25.0,Australia,Gold
35799,Todd Andrew Woodbridge,29.0,Australia,Silver
35800,Mark Raymond Woodforde,30.0,Australia,Gold
35801,Mark Raymond Woodforde,34.0,Australia,Silver
35802,James Henry Woodget,33.0,K Division Metropolitan Police Team-3,Bronze
35803,"Richard James ""Richie"" Woodhall",20.0,Great Britain,Bronze
35804,"Cynthia Lee ""Sippy"" Woodhead (-Kantzer, -Brennan)",20.0,United States,Silver
35805,Danielle Woodhouse (Gusterson-),31.0,Australia,Gold
35806,"Robert ""Rob"" Woodhouse",18.0,Australia,Bronze
35807,Erin S. Woodley (-Roland),24.0,Canada,Silver
35808,"Allan Charles ""Huck"" Woodman",21.0,Canada,Gold
35809,Portia Woodman,25.0,New Zealand,Silver
35810,Allen Woodring,22.0,United States,Gold
35811,Martyn John Woodroffe,18.0,Great Britain,Silver
35812,Charles Sherman Woodruff,59.0,Cincinnati Archers,Silver
35813,Emily Woodruff (Smiley-),58.0,Cincinnati Archers,Gold
35814,John Youie Woodruff,21.0,United States,Gold
35815,Dean Anthony Woods,18.0,Australia,Gold
35816,Dean Anthony Woods,22.0,Australia,Silver
35817,Dean Anthony Woods,22.0,Australia,Bronze
35818,Dean Anthony Woods,30.0,Australia,Bronze
35819,George Roger Woods,25.0,United States,Silver
35820,George Roger Woods,29.0,United States,Silver
35821,Taryn Nadine Woods,25.0,Australia,Gold
35822,"Susan Jean ""Sue"" Woodstra",27.0,United States,Silver
35823,Danielle Anne Woodward,27.0,Australia,Silver
35824,"Gabriel Thomas ""Gabe"" Woodward",25.0,United States,Bronze
35825,Vivian John Woodward,28.0,Great Britain,Gold
35826,Vivian John Woodward,32.0,Great Britain,Gold
35827,Stephen Brian Wooldridge,26.0,Australia,Gold
35828,Jason Douglas Woolley,22.0,Canada,Silver
35829,"William Tripp ""Bill"" Woolsey",17.0,United States,Gold
35830,"William Tripp ""Bill"" Woolsey",22.0,United States,Silver
35831,"Maxwell ""Max"" Woosnam",27.0,Great Britain-3,Silver
35832,"Maxwell ""Max"" Woosnam",27.0,Great Britain-2,Gold
35833,Ester Workel,29.0,Netherlands,Bronze
35834,Ester Workel,33.0,Netherlands,Silver
35835,"James Theodore ""Jim"" Workman",20.0,United States,Gold
35836,Leslie Graham Wormald,21.0,Leander Club-1,Gold
35837,Paul Albert Wormser,31.0,France,Bronze
35838,Frank-Christian Wrndl,28.0,West Germany,Silver
35839,Marian Jerzy Woronin,23.0,Poland,Silver
35840,Kelsi Worrell,22.0,United States,Gold
35841,George Worth,33.0,United States,Bronze
35842,Taylor Worth,25.0,Australia,Bronze
35843,Kay Frances Worthington (-Teti),32.0,Canada,Gold
35844,Jeremy Lee Wotherspoon,21.0,Canada,Silver
35845,"David James ""Dave"" Wottle",22.0,United States,Gold
35846,Mandy Wtzel,24.0,Germany-1,Bronze
35847,Marcel Reinier Wouda,28.0,Netherlands,Bronze
35848,Lode Alphonse Wouters,19.0,Belgium,Bronze
35849,Lode Alphonse Wouters,19.0,Belgium,Gold
35850,Witold Woyda,25.0,Poland,Silver
35851,Witold Woyda,29.0,Poland,Bronze
35852,Witold Woyda,33.0,Poland,Gold
35853,Dagmara Wozniak (Woniak-),28.0,United States,Bronze
35854,Katarzyna Bronisawa Woniak,20.0,Poland,Bronze
35855,Katarzyna Bronisawa Woniak,24.0,Poland,Silver
35856,Sergiusz Woczaniecki,27.0,Poland,Bronze
35857,Ludwig Wrede,33.0,Austria-2,Bronze
35858,Heaton Luse Wrenn,20.0,United States,Gold
35859,Adam Perry Wright,31.0,United States,Silver
35860,Beals Coleman Wright,24.0,United States,Gold
35861,Beals Coleman Wright,24.0,United States-1,Gold
35862,Belinda Wright (-Barnes),27.0,Australia,Bronze
35863,Camille Wright (-Thompson),21.0,United States,Silver
35864,Cyril Macey Wright,34.0,Ancora,Gold
35865,Dana Wright,24.0,Canada,Silver
35866,Dorothy Winifred Wright (Machin-),30.0,Ancora,Gold
35867,Edward Gordon Dundas Wright,27.0,Great Britain,Gold
35868,Frank Seymour Wright,41.0,United States,Bronze
35869,Frank Seymour Wright,41.0,United States,Gold
35870,Ian Andrew Wright,26.0,New Zealand,Bronze
35871,"John Alan ""Johnny"" Wright",19.0,Great Britain,Silver
35872,Lorenzo Christopher Wright,21.0,United States,Gold
35873,Marc Snowell Wright,22.0,United States,Silver
35874,"Joseph Walter Harris ""Joe"" Wright, Jr.",22.0,Canada,Silver
35875,"Joseph Walter Harris ""Joe"" Wright, Sr.",40.0,Toronto Argonauts,Silver
35876,"Joseph Walter Harris ""Joe"" Wright, Sr.",44.0,Toronto Argonauts,Bronze
35877,Joanne Gwendoline Wright-Goode,27.0,Great Britain-2,Bronze
35878,"Bernard Charles ""Bernie"" Wrightson",24.0,United States,Gold
35879,John Henry Writer,24.0,United States,Silver
35880,John Henry Writer,27.0,United States,Gold
35881,Agata Ewa Wrbel,19.0,Poland,Silver
35882,Agata Ewa Wrbel,22.0,Poland,Bronze
35883,Andrzej Wroski,23.0,Poland,Gold
35884,Andrzej Wroski,31.0,Poland,Gold
35885,Jacek Roman Wszoa,19.0,Poland,Gold
35886,Jacek Roman Wszoa,23.0,Poland,Silver
35887,Wu Dajing,19.0,China,Silver
35888,Wu Dajing,19.0,China,Bronze
35889,Wu Dan,20.0,China,Bronze
35890,Felipe Almeida Wu,24.0,Brazil,Silver
35891,Wu Hanxiong,23.0,China,Silver
35892,Wu Hui-Ju,21.0,Chinese Taipei,Bronze
35893,Wu Jiani,18.0,China,Bronze
35894,Wu Jingbiao,23.0,China,Silver
35895,Wu Jingyu,21.0,China,Gold
35896,Wu Jingyu,25.0,China,Gold
35897,Wu Meijin,24.0,China,Silver
35898,Melissa Paige Wu,16.0,Australia,Silver
35899,Wu Minxia,18.0,China,Silver
35900,Wu Minxia,18.0,China,Gold
35901,Wu Minxia,22.0,China,Bronze
35902,Wu Minxia,22.0,China,Gold
35903,Wu Minxia,26.0,China,Gold
35904,Wu Minxia,30.0,China,Gold
35905,Wu Seon-Hui,26.0,South Korea,Silver
35906,Wu Shih-Hsin,29.0,Chinese Taipei,Silver
35907,Wu Shude,24.0,China,Gold
35908,Wu Wenxiong,19.0,China,Silver
35909,Wu Xiaoxuan,26.0,China,Bronze
35910,Wu Xiaoxuan,26.0,China,Gold
35911,Wu Xingjiang,27.0,China,Bronze
35912,Wu Yiwen,25.0,China,Silver
35913,Wu Yongmei,21.0,China,Silver
35914,Wu You,24.0,China,Silver
35915,Gerhard Wucherer,24.0,West Germany,Bronze
35916,"Brigitte Wujak (Knzel-, -Pretzschner)",25.0,East Germany,Silver
35917,Jacob Wukie,26.0,United States,Silver
35918,Mikaela Wulff,22.0,Finland,Bronze
35919,"Victor Steven ""Vic"" Wunderle",24.0,United States,Silver
35920,"Victor Steven ""Vic"" Wunderle",24.0,United States,Bronze
35921,Claudia Wunderlich,24.0,East Germany,Bronze
35922,Magdalena Wunderlich,20.0,West Germany,Bronze
35923,Pia Wunderlich,29.0,Germany,Bronze
35924,"Erhard ""Sepp"" Wunderlich",27.0,West Germany,Silver
35925,Tina Wunderlich,22.0,Germany,Bronze
35926,"Friedrich ""Fritz"" Wurmbck",33.0,Austria,Silver
35927,"Irene Karlijn ""Ireen"" Wst",19.0,Netherlands,Bronze
35928,"Irene Karlijn ""Ireen"" Wst",19.0,Netherlands,Gold
35929,"Irene Karlijn ""Ireen"" Wst",23.0,Netherlands,Gold
35930,"Irene Karlijn ""Ireen"" Wst",27.0,Netherlands,Silver
35931,"Irene Karlijn ""Ireen"" Wst",27.0,Netherlands,Gold
35932,Torsten Wustlich,29.0,Germany-1,Silver
35933,Wolfram Wuttke,26.0,West Germany,Bronze
35934,Gustave Marius L. Wuyts,17.0,Belgium,Bronze
35935,Paul H. (-Paul Knuth) Wyatt,17.0,United States,Silver
35936,Paul H. (-Paul Knuth) Wyatt,21.0,United States,Bronze
35937,Kerry Anne Wyborn (-Newsome),26.0,Australia,Silver
35938,Kerry Anne Wyborn (-Newsome),30.0,Australia,Bronze
35939,Albert Wyckmans,22.0,Belgium,Bronze
35940,Frank Clifford Wykoff,18.0,United States,Gold
35941,Frank Clifford Wykoff,22.0,United States,Gold
35942,Frank Clifford Wykoff,26.0,United States,Gold
35943,Janna Wendy Wyland (-VanDerWoude),19.0,United States,Bronze
35944,"Frederick Henry ""Harry"" Wyld",23.0,Great Britain,Bronze
35945,"Frederick Henry ""Harry"" Wyld",27.0,Great Britain,Bronze
35946,"Lewis Arthur ""Lew"" Wyld",22.0,Great Britain,Bronze
35947,Percy Wyld,20.0,Great Britain,Bronze
35948,Peter Wylde,39.0,United States,Gold
35949,Tomasz Wylenzek,21.0,Germany,Gold
35950,Tomasz Wylenzek,25.0,Germany,Bronze
35951,Tomasz Wylenzek,25.0,Germany,Silver
35952,"Wilhelmina ""Mina"" Wylie",20.0,Australasia,Silver
35953,Paul Stanton Wylie,27.0,United States,Silver
35954,Ilke Wyludda,27.0,Germany,Gold
35955,"James Robert ""Bob"" Wyman",26.0,Great Britain,Gold
35956,Milton Ariel Wynants Vzquez,28.0,Uruguay,Silver
35957,Ian Wynne,30.0,Great Britain,Bronze
35958,Barbara Maria Wysoczaska (Szeja-),30.0,Poland,Bronze
35959,"Mrio ""Xand"" de Oliveira Neto",22.0,Brazil,Silver
35960,Marta Xargay Casademont,25.0,Spain,Silver
35961,"Xavier ""Xavi"" Hernndez Creus",20.0,Spain,Silver
35962,Thomas Xenakis,21.0,Greece,Silver
35963,Andrei Xepkin Xepkina,35.0,Spain,Bronze
35964,Xi Aihua,26.0,China,Gold
35965,Xia Xuanze,21.0,China,Bronze
35966,Xian Dongmei,28.0,China,Gold
35967,Xian Dongmei,32.0,China,Gold
35968,Xiang Yanmei,24.0,China,Gold
35969,Xiao Hailiang,19.0,China,Bronze
35970,Xiao Hailiang,23.0,China,Gold
35971,Xiao Jiangang,23.0,China,Bronze
35972,Xiao Jun,23.0,China,Silver
35973,Xiao Junfeng,21.0,China,Gold
35974,Xiao Qin,23.0,China,Gold
35975,Xie Huilin,21.0,China,Silver
35976,Xie Xingfan,27.0,China,Silver
35977,Xing Aowei,18.0,China,Gold
35978,Xing Huina,20.0,China,Gold
35979,Xiong Ni,14.0,China,Silver
35980,Xiong Ni,18.0,China,Bronze
35981,Xiong Ni,22.0,China,Gold
35982,Xiong Ni,26.0,China,Gold
35983,Xiu Lijuan,26.0,China,Bronze
35984,Valentin Xristov Snezhev,18.0,Azerbaijan,Bronze
35985,Xu Anqi,20.0,China,Gold
35986,Xu Anqi,24.0,China,Silver
35987,Xu Chen,27.0,China-2,Silver
35988,Xu Dongxiang,29.0,China,Silver
35989,Xu Haifeng,26.0,China,Gold
35990,Xu Haifeng,31.0,China,Bronze
35991,Xu Jian,25.0,China,Silver
35992,Xu Jiayu,20.0,China,Silver
35993,Xu Jing,21.0,China,Silver
35994,Xu Li,18.0,China,Silver
35995,Xu Lijia,20.0,China,Bronze
35996,Xu Lijia,24.0,China,Gold
35997,Xu Lili,24.0,China,Silver
35998,Xu Mengtao,23.0,China,Silver
35999,Xu Nannan,19.0,China,Silver
36000,Xu Tianlongzi,17.0,China,Bronze
36001,Xu Xin,26.0,China,Gold
36002,Xu Yan,26.0,China,Bronze
36003,Xu Yanmei,17.0,China,Gold
36004,Xu Yanwei,20.0,China,Silver
36005,Xu Yunli,21.0,China,Bronze
36006,Xu Yunli,29.0,China,Gold
36007,Xu Zhiqiang,21.0,China,Silver
36008,Xue Chen,19.0,China-2,Bronze
36009,Xue Haifeng,28.0,China,Bronze
36010,Xue Ming,21.0,China,Bronze
36011,Daniel Xuereb,25.0,France,Gold
36012,"Kenneth James ""Ken"" Yackel, Sr.",21.0,United States,Silver
36013,Isabelle Yacoubou-Dehoui,26.0,France,Silver
36014,Shigeo Yaegashi,35.0,Japan,Bronze
36015,Mohamed Mehdi Yaghoubi,26.0,Iran,Silver
36016,Hirokazu Yagi,20.0,Japan,Silver
36017,Aleksey Konstantinovich Yagudin,21.0,Russia,Gold
36018,Brigitte Yage Enrique,31.0,Spain,Silver
36019,Aleksey Andreyevich Yakimenko,20.0,Russia,Bronze
